GO_term1	GO_term2	similarity
GO:0045547	GO:0045547	0.66
GO:0004337	GO:0004337	0.66
GO:0008495	GO:0008495	0.833
GO:0051996	GO:0051996	0.833
GO:0070679	GO:0070679	0.663
GO:0004142	GO:0004142	0.673
GO:0008444	GO:0008444	0.673
GO:0004307	GO:0004307	0.673
GO:0003882	GO:0003882	0.673
GO:0097372	GO:0097372	0.835
GO:0034979	GO:0034979	0.708
GO:0046970	GO:0046970	0.835
GO:0046969	GO:0046969	0.835
GO:0032041	GO:0032041	0.835
GO:0017136	GO:0017136	0.835
GO:0047946	GO:0047946	0.673
GO:0047961	GO:0047961	0.673
GO:0008080	GO:0008080	0.604
GO:0120297	GO:0120297	0.565
GO:0120295	GO:0120295	0.565
GO:0120299	GO:0120299	0.673
GO:0120298	GO:0120298	0.673
GO:0120300	GO:0120300	0.673
GO:0140069	GO:0140069	0.565
GO:0140068	GO:0140068	0.565
GO:0120301	GO:0120301	0.565
GO:0106226	GO:0106226	0.673
GO:0140065	GO:0140065	0.673
GO:0061920	GO:0061920	0.673
GO:0106229	GO:0106229	0.565
GO:0106078	GO:0106078	0.565
GO:0140064	GO:0140064	0.673
GO:0016410	GO:0016410	0.833
GO:0004379	GO:0004379	0.604
GO:0050291	GO:0050291	0.673
GO:0044020	GO:0044020	0.609
GO:0035642	GO:0035642	0.609
GO:0070611	GO:0070611	0.609
GO:0070612	GO:0070612	0.609
GO:0015199	GO:0015199	0.693
GO:0015226	GO:0015226	0.886
GO:0015227	GO:0015227	0.586
GO:0015489	GO:0015489	0.579
GO:0015606	GO:0015606	0.579
GO:0005278	GO:0005278	0.646
GO:0015200	GO:0015200	0.653
GO:1901235	GO:1901235	0.659
GO:0005277	GO:0005277	0.737
GO:0090422	GO:0090422	0.574
GO:0015116	GO:0015116	0.589
GO:0061459	GO:0061459	0.689
GO:0015192	GO:0015192	0.709
GO:0015196	GO:0015196	0.709
GO:0005302	GO:0005302	0.709
GO:0015188	GO:0015188	0.665
GO:0015193	GO:0015193	0.709
GO:0005290	GO:0005290	0.627
GO:0015189	GO:0015189	0.709
GO:0015180	GO:0015180	0.689
GO:0015190	GO:0015190	0.665
GO:0015187	GO:0015187	0.709
GO:0015186	GO:0015186	0.709
GO:0015194	GO:0015194	0.689
GO:0015195	GO:0015195	0.709
GO:0005304	GO:0005304	0.665
GO:0005292	GO:0005292	0.624
GO:0033229	GO:0033229	0.582
GO:0005289	GO:0005289	0.726
GO:0004720	GO:0004720	0.615
GO:0048039	GO:0048039	0.788
GO:0036317	GO:0036317	0.633
GO:0004113	GO:0004113	0.565
GO:0090580	GO:0090580	0.633
GO:0008663	GO:0008663	0.565
GO:0004114	GO:0004114	0.565
GO:0004771	GO:0004771	0.653
GO:0004806	GO:0004806	0.653
GO:0004465	GO:0004465	0.557
GO:0047372	GO:0047372	0.653
GO:0047499	GO:0047499	0.663
GO:0004623	GO:0004623	0.758
GO:0047498	GO:0047498	0.663
GO:0008970	GO:0008970	0.758
GO:0038024	GO:0038024	0.743
GO:0070260	GO:0070260	0.685
GO:0017005	GO:0017005	0.685
GO:0004115	GO:0004115	0.643
GO:0047555	GO:0047555	0.643
GO:0004118	GO:0004118	0.643
GO:0048101	GO:0048101	0.59
GO:0004117	GO:0004117	0.643
GO:0004119	GO:0004119	0.643
GO:0003976	GO:0003976	0.825
GO:0003881	GO:0003881	0.709
GO:0051267	GO:0051267	0.709
GO:0043337	GO:0043337	0.709
GO:0003984	GO:0003984	0.657
GO:0008260	GO:0008260	0.573
GO:0004421	GO:0004421	0.573
GO:0004070	GO:0004070	0.573
GO:0043754	GO:0043754	0.573
GO:0004749	GO:0004749	0.573
GO:0004312	GO:0004312	0.573
GO:0001517	GO:0001517	0.573
GO:0008146	GO:0008146	0.657
GO:0045130	GO:0045130	0.573
GO:0016409	GO:0016409	0.573
GO:0030366	GO:0030366	0.573
GO:0004062	GO:0004062	0.573
GO:0047894	GO:0047894	0.573
GO:0050294	GO:0050294	0.573
GO:0047685	GO:0047685	0.573
GO:0008265	GO:0008265	0.573
GO:0061604	GO:0061604	0.573
GO:0016783	GO:0016783	0.657
GO:0004792	GO:0004792	0.573
GO:0004788	GO:0004788	0.573
GO:0050337	GO:0050337	0.573
GO:0001537	GO:0001537	0.573
GO:0050659	GO:0050659	0.573
GO:0004027	GO:0004027	0.573
GO:0047704	GO:0047704	0.573
GO:0004304	GO:0004304	0.573
GO:0102142	GO:0102142	0.573
GO:0047963	GO:0047963	0.573
GO:0016232	GO:0016232	0.573
GO:0050694	GO:0050694	0.573
GO:0050698	GO:0050698	0.573
GO:0047962	GO:0047962	0.573
GO:0061711	GO:0061711	0.573
GO:0031071	GO:0031071	0.573
GO:0050632	GO:0050632	0.573
GO:1990698	GO:1990698	0.573
GO:0016992	GO:0016992	0.573
GO:0017118	GO:0017118	0.573
GO:0070139	GO:0070139	0.673
GO:0005324	GO:0005324	0.788
GO:0005548	GO:0005548	0.788
GO:0046624	GO:0046624	0.788
GO:0120013	GO:0120013	0.788
GO:0120015	GO:0120015	0.576
GO:0008525	GO:0008525	0.657
GO:0017128	GO:0017128	0.576
GO:0017089	GO:0017089	0.657
GO:0140343	GO:0140343	0.657
GO:0022839	GO:0022839	0.553
GO:0005247	GO:0005247	0.603
GO:0099507	GO:0099507	0.556
GO:0005246	GO:0005246	0.639
GO:0019870	GO:0019870	0.683
GO:0070320	GO:0070320	0.62
GO:0019905	GO:0019905	0.812
GO:0019869	GO:0019869	0.604
GO:0080025	GO:0080025	0.788
GO:0008445	GO:0008445	0.746
GO:0047821	GO:0047821	0.833
GO:0120019	GO:0120019	0.643
GO:0008526	GO:0008526	0.709
GO:1902388	GO:1902388	0.579
GO:0016401	GO:0016401	0.833
GO:0016402	GO:0016402	0.833
GO:0004729	GO:0004729	0.59
GO:0032454	GO:0032454	0.847
GO:0032451	GO:0032451	0.598
GO:0051864	GO:0051864	0.647
GO:0071558	GO:0071558	0.847
GO:0035575	GO:0035575	0.847
GO:0140457	GO:0140457	0.846
GO:0033746	GO:0033746	0.847
GO:0033749	GO:0033749	0.847
GO:0034647	GO:0034647	0.741
GO:0032453	GO:0032453	0.847
GO:0032452	GO:0032452	0.847
GO:0051430	GO:0051430	0.634
GO:0051431	GO:0051431	0.634
GO:0016907	GO:0016907	0.582
GO:0051379	GO:0051379	0.639
GO:0019705	GO:0019705	0.662
GO:0140439	GO:0140439	0.702
GO:0043849	GO:0043849	0.895
GO:0106231	GO:0106231	0.673
GO:0031995	GO:0031995	0.66
GO:0031994	GO:0031994	0.66
GO:0019212	GO:0019212	0.776
GO:0030545	GO:0030545	0.788
GO:0030550	GO:0030550	0.663
GO:0099602	GO:0099602	0.605
GO:0000150	GO:0000150	0.598
GO:0003906	GO:0003906	0.598
GO:0062101	GO:0062101	0.598
GO:0004133	GO:0004133	0.743
GO:0002058	GO:0002058	0.634
GO:0002055	GO:0002055	0.865
GO:0004060	GO:0004060	0.725
GO:0004059	GO:0004059	0.725
GO:0061733	GO:0061733	0.603
GO:0004468	GO:0004468	0.725
GO:0004596	GO:0004596	0.624
GO:0047198	GO:0047198	0.725
GO:0004343	GO:0004343	0.725
GO:0004042	GO:0004042	0.725
GO:0015019	GO:0015019	0.725
GO:1990883	GO:1990883	0.725
GO:0106162	GO:0106162	0.725
GO:0051392	GO:0051392	0.725
GO:0017188	GO:0017188	0.725
GO:0004145	GO:0004145	0.865
GO:1990189	GO:1990189	0.697
GO:0008999	GO:0008999	0.697
GO:1990190	GO:1990190	0.697
GO:0010485	GO:0010485	0.635
GO:0004402	GO:0004402	0.674
GO:0043997	GO:0043997	0.606
GO:0010484	GO:0010484	0.635
GO:0036408	GO:0036408	0.606
GO:0046972	GO:0046972	0.606
GO:0043995	GO:0043995	0.606
GO:0043996	GO:0043996	0.606
GO:0043993	GO:0043993	0.606
GO:0044017	GO:0044017	0.606
GO:0044013	GO:0044013	0.635
GO:0043992	GO:0043992	0.606
GO:0043998	GO:0043998	0.635
GO:0043999	GO:0043999	0.606
GO:0043994	GO:0043994	0.606
GO:0044016	GO:0044016	0.606
GO:0019799	GO:0019799	0.674
GO:0008504	GO:0008504	0.64
GO:0005427	GO:0005427	0.575
GO:0043225	GO:0043225	0.56
GO:0015108	GO:0015108	0.594
GO:0015112	GO:0015112	0.594
GO:0015111	GO:0015111	0.594
GO:0062158	GO:0062158	0.583
GO:0015105	GO:0015105	0.594
GO:0005476	GO:0005476	0.601
GO:0004754	GO:0004754	0.673
GO:0047130	GO:0047130	0.673
GO:0047131	GO:0047131	0.673
GO:0015431	GO:0015431	0.708
GO:0015433	GO:0015433	0.588
GO:0015439	GO:0015439	0.595
GO:0034041	GO:0034041	0.568
GO:0015411	GO:0015411	0.579
GO:0015417	GO:0015417	0.595
GO:0043682	GO:0043682	0.621
GO:0140581	GO:0140581	0.621
GO:0008559	GO:0008559	0.775
GO:0005391	GO:0005391	0.594
GO:0005319	GO:0005319	0.788
GO:0008474	GO:0008474	0.567
GO:0004622	GO:0004622	0.683
GO:0002161	GO:0002161	0.691
GO:0002196	GO:0002196	0.627
GO:0003990	GO:0003990	0.709
GO:0047374	GO:0047374	0.748
GO:0102007	GO:0102007	0.709
GO:0102140	GO:0102140	0.748
GO:0004045	GO:0004045	0.691
GO:0106330	GO:0106330	0.576
GO:0001681	GO:0001681	0.63
GO:0106105	GO:0106105	0.627
GO:0051500	GO:0051500	0.579
GO:0008126	GO:0008126	0.709
GO:0050218	GO:0050218	0.725
GO:0047747	GO:0047747	0.725
GO:0050197	GO:0050197	0.725
GO:0070251	GO:0070251	0.725
GO:0018858	GO:0018858	0.725
GO:0016405	GO:0016405	0.735
GO:0030729	GO:0030729	0.725
GO:0016878	GO:0016878	0.735
GO:0003987	GO:0003987	0.725
GO:0018477	GO:0018477	0.557
GO:1904768	GO:1904768	0.895
GO:0030547	GO:0030547	0.63
GO:0005152	GO:0005152	0.684
GO:0045352	GO:0045352	0.656
GO:0045353	GO:0045353	0.656
GO:0008073	GO:0008073	0.576
GO:0017020	GO:0017020	0.573
GO:0008597	GO:0008597	0.573
GO:0010855	GO:0010855	0.573
GO:0030249	GO:0030249	0.657
GO:0004859	GO:0004859	0.573
GO:0036487	GO:0036487	0.576
GO:0060698	GO:0060698	0.573
GO:0046935	GO:0046935	0.573
GO:0010854	GO:0010854	0.657
GO:0015432	GO:0015432	0.686
GO:0034632	GO:0034632	0.598
GO:0008508	GO:0008508	0.686
GO:0042562	GO:0042562	0.788
GO:0004477	GO:0004477	0.673
GO:0004479	GO:0004479	0.56
GO:0004129	GO:0004129	0.596
GO:0003957	GO:0003957	0.686
GO:0046961	GO:0046961	0.693
GO:0008900	GO:0008900	0.556
GO:0015295	GO:0015295	0.659
GO:0051139	GO:0051139	0.566
GO:0015317	GO:0015317	0.629
GO:0036140	GO:0036140	0.662
GO:0036139	GO:0036139	0.662
GO:0031545	GO:0031545	0.581
GO:0031543	GO:0031543	0.662
GO:0070815	GO:0070815	0.662
GO:0106157	GO:0106157	0.662
GO:0031544	GO:0031544	0.581
GO:0048244	GO:0048244	0.709
GO:0008475	GO:0008475	0.581
GO:0050353	GO:0050353	0.709
GO:0102524	GO:0102524	0.612
GO:0070579	GO:0070579	0.709
GO:0004739	GO:0004739	0.59
GO:0046990	GO:0046990	0.661
GO:0004102	GO:0004102	0.661
GO:0047192	GO:0047192	0.661
GO:0008811	GO:0008811	0.661
GO:0016287	GO:0016287	0.661
GO:0106292	GO:0106292	0.833
GO:0008405	GO:0008405	0.573
GO:0008404	GO:0008404	0.573
GO:0106301	GO:0106301	0.573
GO:0050163	GO:0050163	0.573
GO:0047918	GO:0047918	0.573
GO:0106255	GO:0106255	0.573
GO:0004512	GO:0004512	0.657
GO:0052856	GO:0052856	0.657
GO:0004807	GO:0004807	0.573
GO:0009982	GO:0009982	0.657
GO:0004493	GO:0004493	0.657
GO:0004494	GO:0004494	0.657
GO:0004082	GO:0004082	0.573
GO:0004619	GO:0004619	0.573
GO:0016868	GO:0016868	0.657
GO:0046523	GO:0046523	0.573
GO:0004751	GO:0004751	0.573
GO:0003917	GO:0003917	0.598
GO:0004347	GO:0004347	0.573
GO:0004476	GO:0004476	0.573
GO:0004615	GO:0004615	0.573
GO:0008111	GO:0008111	0.657
GO:0004610	GO:0004610	0.573
GO:0004614	GO:0004614	0.573
GO:0008973	GO:0008973	0.573
GO:0000250	GO:0000250	0.573
GO:0004092	GO:0004092	0.603
GO:0004742	GO:0004742	0.583
GO:0004313	GO:0004313	0.624
GO:0019706	GO:0019706	0.567
GO:0004149	GO:0004149	0.563
GO:0009922	GO:0009922	0.709
GO:0004315	GO:0004315	0.709
GO:0016297	GO:0016297	0.568
GO:0004758	GO:0004758	0.582
GO:0003870	GO:0003870	0.582
GO:0004108	GO:0004108	0.608
GO:0106293	GO:0106293	0.833
GO:0106294	GO:0106294	0.833
GO:0016213	GO:0016213	0.673
GO:0004768	GO:0004768	0.673
GO:0032896	GO:0032896	0.673
GO:0062076	GO:0062076	0.673
GO:0000248	GO:0000248	0.735
GO:0004354	GO:0004354	0.673
GO:0004352	GO:0004352	0.673
GO:0015038	GO:0015038	0.68
GO:0045174	GO:0045174	0.661
GO:0047935	GO:0047935	0.673
GO:0047934	GO:0047934	0.673
GO:0008412	GO:0008412	0.608
GO:0102522	GO:0102522	0.663
GO:0004660	GO:0004660	0.58
GO:0004661	GO:0004661	0.58
GO:0052381	GO:0052381	0.663
GO:0004087	GO:0004087	0.639
GO:0050421	GO:0050421	0.611
GO:0030544	GO:0030544	0.812
GO:0005546	GO:0005546	0.718
GO:0015327	GO:0015327	0.642
GO:0005314	GO:0005314	0.704
GO:0102391	GO:0102391	0.653
GO:0043759	GO:0043759	0.653
GO:0090434	GO:0090434	0.796
GO:0090433	GO:0090433	0.796
GO:0047676	GO:0047676	0.905
GO:0004776	GO:0004776	0.673
GO:0004775	GO:0004775	0.673
GO:0004342	GO:0004342	0.56
GO:0043813	GO:0043813	0.613
GO:0016316	GO:0016316	0.709
GO:0004439	GO:0004439	0.613
GO:0004126	GO:0004126	0.748
GO:0120242	GO:0120242	0.633
GO:0120243	GO:0120243	0.633
GO:0015234	GO:0015234	0.657
GO:0015389	GO:0015389	0.796
GO:0005298	GO:0005298	0.564
GO:0140161	GO:0140161	0.605
GO:0005369	GO:0005369	0.556
GO:0005283	GO:0005283	0.597
GO:0005309	GO:0005309	0.649
GO:0051978	GO:0051978	0.648
GO:0005412	GO:0005412	0.599
GO:0015361	GO:0015361	0.564
GO:0017153	GO:0017153	0.599
GO:0015362	GO:0015362	0.564
GO:0005362	GO:0005362	0.567
GO:0015374	GO:0015374	0.564
GO:0015371	GO:0015371	0.599
GO:0005316	GO:0005316	0.625
GO:0005350	GO:0005350	0.673
GO:0015208	GO:0015208	0.839
GO:0015210	GO:0015210	0.565
GO:0015207	GO:0015207	0.839
GO:0005415	GO:0005415	0.796
GO:0140360	GO:0140360	0.581
GO:0140078	GO:0140078	0.649
GO:0034237	GO:0034237	0.812
GO:1990948	GO:1990948	0.633
GO:0042030	GO:0042030	0.663
GO:0019834	GO:0019834	0.608
GO:0017134	GO:0017134	0.812
GO:0048406	GO:0048406	0.689
GO:0048403	GO:0048403	0.689
GO:0008294	GO:0008294	0.632
GO:0106029	GO:0106029	0.691
GO:1990518	GO:1990518	0.744
GO:0043739	GO:0043739	0.618
GO:0004560	GO:0004560	0.709
GO:0003796	GO:0003796	0.751
GO:0008843	GO:0008843	0.709
GO:0004558	GO:0004558	0.63
GO:0090599	GO:0090599	0.709
GO:0033919	GO:0033919	0.576
GO:0004339	GO:0004339	0.709
GO:0004574	GO:0004574	0.63
GO:0004575	GO:0004575	0.588
GO:0008422	GO:0008422	0.709
GO:0080079	GO:0080079	0.63
GO:0004557	GO:0004557	0.709
GO:0004565	GO:0004565	0.709
GO:0032428	GO:0032428	0.63
GO:0016231	GO:0016231	0.63
GO:0004563	GO:0004563	0.709
GO:0052757	GO:0052757	0.63
GO:0004415	GO:0004415	0.709
GO:0008456	GO:0008456	0.709
GO:0004308	GO:0004308	0.709
GO:0004561	GO:0004561	0.709
GO:0004135	GO:0004135	0.601
GO:0004556	GO:0004556	0.709
GO:0050295	GO:0050295	0.63
GO:0047402	GO:0047402	0.661
GO:0004555	GO:0004555	0.709
GO:0003944	GO:0003944	0.709
GO:0003841	GO:0003841	0.704
GO:0005163	GO:0005163	0.767
GO:0051380	GO:0051380	0.639
GO:0004828	GO:0004828	0.735
GO:0004831	GO:0004831	0.735
GO:0004818	GO:0004818	0.735
GO:0004827	GO:0004827	0.735
GO:0004821	GO:0004821	0.735
GO:0004819	GO:0004819	0.735
GO:0004814	GO:0004814	0.735
GO:0004825	GO:0004825	0.735
GO:0004830	GO:0004830	0.735
GO:0004817	GO:0004817	0.735
GO:0004815	GO:0004815	0.735
GO:0004826	GO:0004826	0.735
GO:0004820	GO:0004820	0.735
GO:0004822	GO:0004822	0.735
GO:0004824	GO:0004824	0.735
GO:0004823	GO:0004823	0.735
GO:0004816	GO:0004816	0.735
GO:0004829	GO:0004829	0.735
GO:0004832	GO:0004832	0.735
GO:0050560	GO:0050560	0.735
GO:0050561	GO:0050561	0.735
GO:0098619	GO:0098619	0.735
GO:0004979	GO:0004979	0.608
GO:0004978	GO:0004978	0.662
GO:0015068	GO:0015068	0.855
GO:0140104	GO:0140104	0.743
GO:0003823	GO:0003823	0.63
GO:0046979	GO:0046979	0.639
GO:0046978	GO:0046978	0.639
GO:0000993	GO:0000993	0.601
GO:0034189	GO:0034189	0.615
GO:0016936	GO:0016936	0.605
GO:0072572	GO:0072572	0.605
GO:0070891	GO:0070891	0.605
GO:0015410	GO:0015410	0.567
GO:0008656	GO:0008656	0.705
GO:0005260	GO:0005260	0.684
GO:0005225	GO:0005225	0.739
GO:0005229	GO:0005229	0.749
GO:0061797	GO:0061797	0.854
GO:0016934	GO:0016934	0.645
GO:0008068	GO:0008068	0.685
GO:0072320	GO:0072320	0.847
GO:0005254	GO:0005254	0.702
GO:0015375	GO:0015375	0.596
GO:0005295	GO:0005295	0.573
GO:0008520	GO:0008520	0.635
GO:0015657	GO:0015657	0.771
GO:0005332	GO:0005332	0.719
GO:0005280	GO:0005280	0.633
GO:0005297	GO:0005297	0.573
GO:0015655	GO:0015655	0.771
GO:0015501	GO:0015501	0.701
GO:0005351	GO:0005351	0.559
GO:0015333	GO:0015333	0.569
GO:0015538	GO:0015538	0.559
GO:0005432	GO:0005432	0.58
GO:0008336	GO:0008336	0.662
GO:0019797	GO:0019797	0.577
GO:0004656	GO:0004656	0.577
GO:0008941	GO:0008941	0.609
GO:0008160	GO:0008160	0.62
GO:0008650	GO:0008650	0.729
GO:0070039	GO:0070039	0.729
GO:0106340	GO:0106340	0.635
GO:0052909	GO:0052909	0.614
GO:0009383	GO:0009383	0.666
GO:0015495	GO:0015495	0.62
GO:0043924	GO:0043924	0.614
GO:0003989	GO:0003989	0.66
GO:0004658	GO:0004658	0.66
GO:0030378	GO:0030378	0.682
GO:0018114	GO:0018114	0.682
GO:0019958	GO:0019958	0.66
GO:0071791	GO:0071791	0.833
GO:0035717	GO:0035717	0.833
GO:0035716	GO:0035716	0.833
GO:0035715	GO:0035715	0.833
GO:0035757	GO:0035757	0.833
GO:0035758	GO:0035758	0.833
GO:0019956	GO:0019956	0.825
GO:0019960	GO:0019960	0.66
GO:0016494	GO:0016494	0.788
GO:0004950	GO:0004950	0.9
GO:0038117	GO:0038117	0.889
GO:0038121	GO:0038121	0.889
GO:0004918	GO:0004918	0.701
GO:0038147	GO:0038147	0.701
GO:0016495	GO:0016495	0.788
GO:0019957	GO:0019957	0.66
GO:0019959	GO:0019959	0.833
GO:0016493	GO:0016493	0.788
GO:1990984	GO:1990984	0.797
GO:1990930	GO:1990930	0.87
GO:1990931	GO:1990931	0.87
GO:0030549	GO:0030549	0.663
GO:0043130	GO:0043130	0.639
GO:0099579	GO:0099579	0.582
GO:0070412	GO:0070412	0.812
GO:0030229	GO:0030229	0.605
GO:0070506	GO:0070506	0.605
GO:0150025	GO:0150025	0.605
GO:0043120	GO:0043120	0.639
GO:0042015	GO:0042015	0.639
GO:0042011	GO:0042011	0.639
GO:0036122	GO:0036122	0.639
GO:0035718	GO:0035718	0.639
GO:0070119	GO:0070119	0.639
GO:0051916	GO:0051916	0.639
GO:0004314	GO:0004314	0.651
GO:0042164	GO:0042164	0.66
GO:0042163	GO:0042163	0.66
GO:0016971	GO:0016971	0.833
GO:0005353	GO:0005353	0.585
GO:0005354	GO:0005354	0.585
GO:0015149	GO:0015149	0.737
GO:0051119	GO:0051119	0.6
GO:0015150	GO:0015150	0.585
GO:0043208	GO:0043208	0.663
GO:0008061	GO:0008061	0.605
GO:0031721	GO:0031721	0.812
GO:0022840	GO:0022840	0.709
GO:0015250	GO:0015250	0.683
GO:0015265	GO:0015265	0.609
GO:0005243	GO:0005243	0.709
GO:0086075	GO:0086075	0.576
GO:1903763	GO:1903763	0.63
GO:0055077	GO:0055077	0.633
GO:0015288	GO:0015288	0.709
GO:0055056	GO:0055056	0.585
GO:0015146	GO:0015146	0.581
GO:0015304	GO:0015304	0.572
GO:0008750	GO:0008750	0.608
GO:0036312	GO:0036312	0.812
GO:0005366	GO:0005366	0.638
GO:1903981	GO:1903981	0.586
GO:0004485	GO:0004485	0.66
GO:0140223	GO:0140223	0.743
GO:0043236	GO:0043236	0.846
GO:0015254	GO:0015254	0.789
GO:0005365	GO:0005365	0.672
GO:0015168	GO:0015168	0.789
GO:0008320	GO:0008320	0.571
GO:0071916	GO:0071916	0.581
GO:0042937	GO:0042937	0.581
GO:0005345	GO:0005345	0.673
GO:0005388	GO:0005388	0.704
GO:0086039	GO:0086039	0.661
GO:1905056	GO:1905056	0.661
GO:1905060	GO:1905060	0.624
GO:0022883	GO:0022883	0.58
GO:0015093	GO:0015093	0.616
GO:0004813	GO:0004813	0.735
GO:0106313	GO:0106313	0.608
GO:0015385	GO:0015385	0.559
GO:0004662	GO:0004662	0.608
GO:0004663	GO:0004663	0.608
GO:0140081	GO:0140081	0.691
GO:0008190	GO:0008190	0.812
GO:0071074	GO:0071074	0.812
GO:0003909	GO:0003909	0.864
GO:0003910	GO:0003910	0.864
GO:0017178	GO:0017178	0.573
GO:0030272	GO:0030272	0.573
GO:0004736	GO:0004736	0.657
GO:0008476	GO:0008476	0.615
GO:0015016	GO:0015016	0.709
GO:0047756	GO:0047756	0.709
GO:0008459	GO:0008459	0.709
GO:0008467	GO:0008467	0.709
GO:0017095	GO:0017095	0.709
GO:0051922	GO:0051922	0.709
GO:0034482	GO:0034482	0.709
GO:0001733	GO:0001733	0.709
GO:0008881	GO:0008881	0.682
GO:0004095	GO:0004095	0.603
GO:0045513	GO:0045513	0.689
GO:0019962	GO:0019962	0.689
GO:0019964	GO:0019964	0.689
GO:0098621	GO:0098621	0.571
GO:0140311	GO:0140311	0.743
GO:0140315	GO:0140315	0.598
GO:0140314	GO:0140314	0.598
GO:0140319	GO:0140319	0.743
GO:0140487	GO:0140487	0.743
GO:0043176	GO:0043176	0.687
GO:0015647	GO:0015647	0.746
GO:0015151	GO:0015151	0.721
GO:0051724	GO:0051724	0.725
GO:0036456	GO:0036456	0.608
GO:0090556	GO:0090556	0.752
GO:0090555	GO:0090555	0.553
GO:0099038	GO:0099038	0.574
GO:0046623	GO:0046623	0.642
GO:0140345	GO:0140345	0.645
GO:0140347	GO:0140347	0.553
GO:0140348	GO:0140348	0.553
GO:1904121	GO:1904121	0.633
GO:0015607	GO:0015607	0.708
GO:0015132	GO:0015132	0.833
GO:0032038	GO:0032038	0.633
GO:0090554	GO:0090554	0.723
GO:0140346	GO:0140346	0.674
GO:0140351	GO:0140351	0.766
GO:0140318	GO:0140318	0.788
GO:0030371	GO:0030371	0.743
GO:0045182	GO:0045182	0.743
GO:0043295	GO:0043295	0.669
GO:0015450	GO:0015450	0.774
GO:0034186	GO:0034186	0.812
GO:0051736	GO:0051736	0.616
GO:0005344	GO:0005344	0.743
GO:0005049	GO:0005049	0.598
GO:0061608	GO:0061608	0.598
GO:0032977	GO:0032977	0.743
GO:0097163	GO:0097163	0.743
GO:0140132	GO:0140132	0.743
GO:0016530	GO:0016530	0.743
GO:0023030	GO:0023030	0.669
GO:0030977	GO:0030977	0.567
GO:0050046	GO:0050046	0.611
GO:0015386	GO:0015386	0.678
GO:0035240	GO:0035240	0.663
GO:0008794	GO:0008794	0.609
GO:0030251	GO:0030251	0.735
GO:0005044	GO:0005044	0.743
GO:0005041	GO:0005041	0.598
GO:0016964	GO:0016964	0.743
GO:0030226	GO:0030226	0.743
GO:0004873	GO:0004873	0.743
GO:0004998	GO:0004998	0.743
GO:0061714	GO:0061714	0.743
GO:1905573	GO:1905573	0.597
GO:1905576	GO:1905576	0.597
GO:1905574	GO:1905574	0.597
GO:1905575	GO:1905575	0.583
GO:1905577	GO:1905577	0.597
GO:0140567	GO:0140567	0.788
GO:0004839	GO:0004839	0.723
GO:0019778	GO:0019778	0.723
GO:0019779	GO:0019779	0.723
GO:0019781	GO:0019781	0.723
GO:0019948	GO:0019948	0.723
GO:0071566	GO:0071566	0.723
GO:0019780	GO:0019780	0.723
GO:0019782	GO:0019782	0.723
GO:1902387	GO:1902387	0.617
GO:0005356	GO:0005356	0.745
GO:0008506	GO:0008506	0.807
GO:0120020	GO:0120020	0.633
GO:0098919	GO:0098919	0.825
GO:0046404	GO:0046404	0.616
GO:0008458	GO:0008458	0.603
GO:0070740	GO:0070740	0.659
GO:0070736	GO:0070736	0.659
GO:0004077	GO:0004077	0.557
GO:0042292	GO:0042292	0.723
GO:0008273	GO:0008273	0.673
GO:0106329	GO:0106329	0.833
GO:0008424	GO:0008424	0.622
GO:0102262	GO:0102262	0.871
GO:0102263	GO:0102263	0.871
GO:0102266	GO:0102266	0.871
GO:0102267	GO:0102267	0.871
GO:0102265	GO:0102265	0.871
GO:0017150	GO:0017150	0.871
GO:0016251	GO:0016251	0.743
GO:0000995	GO:0000995	0.743
GO:0001181	GO:0001181	0.743
GO:0016532	GO:0016532	0.755
